e	頂点番号	xx	yy	xy	zz
358	2	-1.849816031434314e-05	7.183598384490555e-05	-8.064839940879211e-05	0.000000000000000e+00
358	3	-2.019573538319243e-05	7.069372060149672e-05	-5.865441064424702e-05	0.000000000000000e+00
359	0	-2.463626047648590e-05	8.068543979045518e-05	-5.242715065635926e-05	0.000000000000000e+00
359	1	-2.341710901825441e-05	7.647090705953540e-05	-3.666881500059106e-05	0.000000000000000e+00
359	2	-2.019573538319247e-05	7.069372060149664e-05	-5.865441064424705e-05	0.000000000000000e+00
359	3	-2.132407819031578e-05	6.935771353765510e-05	-4.228349247671579e-05	0.000000000000000e+00
360	0	-2.341710901825441e-05	7.647090705953548e-05	-3.666881500059102e-05	0.000000000000000e+00
360	1	-2.242593160115001e-05	7.299129432456284e-05	-2.497686446882792e-05	0.000000000000000e+00
360	2	-2.132407819031592e-05	6.935771353765535e-05	-4.228349247671571e-05	0.000000000000000e+00
360	3	-2.212413451029499e-05	6.795611585889820e-05	-3.002583464192379e-05	0.000000000000000e+00
361	0	-2.242593160115004e-05	7.299129432456290e-05	-2.497686446882794e-05	0.000000000000000e+00
361	1	-2.179574459643156e-05	7.008867204341225e-05	-1.620927854863650e-05	0.000000000000000e+00
361	2	-2.212413451029494e-05	6.795611585889820e-05	-3.002583464192376e-05	0.000000000000000e+00
361	3	-2.266521176148766e-05	6.666701687311432e-05	-2.085570603013582e-05	0.000000000000000e+00
362	0	-2.179574459643156e-05	7.008867204341225e-05	-1.620927854863650e-05	0.000000000000000e+00
362	1	-2.120704689630315e-05	6.757235319141985e-05	-9.625410389438244e-06	0.000000000000000e+00
362	2	-2.266521176148766e-05	6.666701687311432e-05	-2.085570603013582e-05	0.000000000000000e+00
362	3	-2.312405061095697e-05	6.567891844392207e-05	-1.387261468415582e-05	0.000000000000000e+00
363	0	-2.120704689630307e-05	6.757235319141979e-05	-9.625410389438348e-06	0.000000000000000e+00
363	1	-2.078920087747938e-05	6.536635581164409e-05	-4.691983856691073e-06	0.000000000000000e+00
363	2	-2.312405061095704e-05	6.567891844392199e-05	-1.387261468415566e-05	0.000000000000000e+00
363	3	-2.343870175533312e-05	6.487190680883930e-05	-8.608292284673799e-06	0.000000000000000e+00
364	0	-2.078920087747935e-05	6.536635581164409e-05	-4.691983856691087e-06	0.000000000000000e+00
364	1	-2.044584385004906e-05	6.341817274403093e-05	-1.047717527670321e-06	0.000000000000000e+00
364	2	-2.343870175533297e-05	6.487190680883924e-05	-8.608292284673881e-06	0.000000000000000e+00
364	3	-2.369111613994980e-05	6.391651760798073e-05	-4.692883383863604e-06	0.000000000000000e+00
365	0	-2.044584385004906e-05	6.341817274403093e-05	-1.047717527670321e-06	0.000000000000000e+00
365	1	-2.021172527570908e-05	6.173675699767923e-05	1.590832876084108e-06	0.000000000000000e+00
365	2	-2.369111613994980e-05	6.391651760798073e-05	-4.692883383863604e-06	0.000000000000000e+00
365	3	-2.383135763403792e-05	6.291880609291058e-05	-1.743857434921274e-06	0.000000000000000e+00
366	0	-2.021172527570908e-05	6.173675699767923e-05	1.590832876084108e-06	0.000000000000000e+00
366	1	-2.003632333943054e-05	6.031534511914705e-05	3.476444392114593e-06	0.000000000000000e+00
366	2	-2.383135763403792e-05	6.291880609291058e-05	-1.743857434921274e-06	0.000000000000000e+00
366	3	-2.389372635973737e-05	6.193115941829051e-05	4.495525777237073e-07	0.000000000000000e+00
367	0	-2.003632333943054e-05	6.031534511914705e-05	3.476444392114593e-06	0.000000000000000e+00
367	1	-1.988707878176350e-05	5.911367589168876e-05	4.846994054653039e-06	0.000000000000000e+00
367	2	-2.389372635973737e-05	6.193115941829051e-05	4.495525777237073e-07	0.000000000000000e+00
367	3	-2.388832608465909e-05	6.097379189523913e-05	2.006805291625285e-06	0.000000000000000e+00
368	0	-1.988707878176350e-05	5.911367589168876e-05	4.846994054653039e-06	0.000000000000000e+00
368	1	-1.972075669697885e-05	5.804768976921247e-05	5.899497201602204e-06	0.000000000000000e+00
368	2	-2.388832608465909e-05	6.097379189523913e-05	2.006805291625285e-06	0.000000000000000e+00
368	3	-2.381749615216656e-05	6.003118390253334e-05	3.017171998312080e-06	0.000000000000000e+00
369	0	-1.972075669697889e-05	5.804768976921251e-05	5.899497201602164e-06	0.000000000000000e+00
369	1	-1.951568463022870e-05	5.692972704505556e-05	6.754222132713872e-06	0.000000000000000e+00
369	2	-2.381749615216665e-05	6.003118390253343e-05	3.017171998312128e-06	0.000000000000000e+00
369	3	-2.365179990185542e-05	5.905003672353036e-05	3.578146582047812e-06	0.000000000000000e+00
370	0	-1.951568463022883e-05	5.692972704505561e-05	6.754222132713926e-06	0.000000000000000e+00
370	1	-1.925958372970502e-05	5.572818178957427e-05	7.575643238011068e-06	0.000000000000000e+00
370	2	-2.365179990185539e-05	5.905003672353036e-05	3.578146582047812e-06	0.000000000000000e+00
370	3	-2.333392805619970e-05	5.792785597057866e-05	3.864639586469503e-06	0.000000000000000e+00
371	0	-1.925958372970502e-05	5.572818178957427e-05	7.575643238011068e-06	0.000000000000000e+00
371	1	-1.896290503188507e-05	5.448821306635754e-05	8.586807833216222e-06	0.000000000000000e+00
371	2	-2.333392805619970e-05	5.792785597057866e-05	3.864639586469503e-06	0.000000000000000e+00
371	3	-2.274205255529410e-05	5.651153554497720e-05	4.101521210097672e-06	0.000000000000000e+00
372	0	-1.896290503188507e-05	5.448821306635754e-05	8.586807833216222e-06	0.000000000000000e+00
372	1	-1.870095597372885e-05	5.325395030800370e-05	1.008753095445939e-05	0.000000000000000e+00
372	2	-2.274205255529410e-05	5.651153554497720e-05	4.101521210097672e-06	0.000000000000000e+00
372	3	-2.182459430827568e-05	5.462317514871223e-05	4.619550266545121e-06	0.000000000000000e+00
373	0	-1.870095597372885e-05	5.325395030800370e-05	1.008753095445939e-05	0.000000000000000e+00
373	1	-1.839560303256627e-05	5.196471983343075e-05	1.242560522861724e-05	0.000000000000000e+00
373	2	-2.182459430827568e-05	5.462317514871223e-05	4.619550266545121e-06	0.000000000000000e+00
373	3	-2.041629271772477e-05	5.216999889418250e-05	5.750257481600189e-06	0.000000000000000e+00
374	0	-1.597115203937012e-05	7.266481427583923e-05	-1.105643060949310e-04	0.000000000000000e+00
374	1	-1.849816031434316e-05	7.183598384490560e-05	-8.064839940879178e-05	0.000000000000000e+00
374	2	-4.016960161797517e-06	5.247500560937659e-05	-1.071285302984376e-04	0.000000000000000e+00
374	3	-1.092622353392213e-05	5.690108280850004e-05	-8.046266126187099e-05	0.000000000000000e+00
375	0	-1.849816031434314e-05	7.183598384490555e-05	-8.064839940879211e-05	0.000000000000000e+00
375	1	-2.019573538319243e-05	7.069372060149672e-05	-5.865441064424702e-05	0.000000000000000e+00
375	2	-1.092622353392212e-05	5.690108280850010e-05	-8.046266126187129e-05	0.000000000000000e+00
375	3	-1.577924053032845e-05	5.970356211989167e-05	-6.071698490536070e-05	0.000000000000000e+00
376	0	-2.019573538319247e-05	7.069372060149664e-05	-5.865441064424705e-05	0.000000000000000e+00
376	1	-2.132407819031578e-05	6.935771353765510e-05	-4.228349247671579e-05	0.000000000000000e+00
376	2	-1.577924053032838e-05	5.970356211989155e-05	-6.071698490536072e-05	0.000000000000000e+00
376	3	-1.922172040066244e-05	6.157324267427972e-05	-4.590494494358022e-05	0.000000000000000e+00
377	0	-2.132407819031592e-05	6.935771353765535e-05	-4.228349247671571e-05	0.000000000000000e+00
377	1	-2.212413451029499e-05	6.795611585889820e-05	-3.002583464192379e-05	0.000000000000000e+00
377	2	-1.922172040066254e-05	6.157324267427979e-05	-4.590494494358011e-05	0.000000000000000e+00
377	3	-2.165154829437144e-05	6.248375445735678e-05	-3.462945452965196e-05	0.000000000000000e+00
378	0	-2.212413451029494e-05	6.795611585889820e-05	-3.002583464192376e-05	0.000000000000000e+00
378	1	-2.266521176148766e-05	6.666701687311432e-05	-2.085570603013582e-05	0.000000000000000e+00
378	2	-2.165154829437145e-05	6.248375445735680e-05	-3.462945452965186e-05	0.000000000000000e+00
378	3	-2.338801820846132e-05	6.278580741767741e-05	-2.590805454007888e-05	0.000000000000000e+00
379	0	-2.266521176148766e-05	6.666701687311432e-05	-2.085570603013582e-05	0.000000000000000e+00
379	1	-2.312405061095697e-05	6.567891844392207e-05	-1.387261468415582e-05	0.000000000000000e+00
379	2	-2.338801820846132e-05	6.278580741767741e-05	-2.590805454007888e-05	0.000000000000000e+00
379	3	-2.457663107999288e-05	6.279828704275387e-05	-1.912745440658650e-05	0.000000000000000e+00
380	0	-2.312405061095704e-05	6.567891844392199e-05	-1.387261468415566e-05	0.000000000000000e+00
380	1	-2.343870175533312e-05	6.487190680883930e-05	-8.608292284673799e-06	0.000000000000000e+00
380	2	-2.457663107999267e-05	6.279828704275356e-05	-1.912745440658677e-05	0.000000000000000e+00
380	3	-2.547197985419558e-05	6.263156346983317e-05	-1.376210620850503e-05	0.000000000000000e+00
381	0	-2.343870175533297e-05	6.487190680883924e-05	-8.608292284673881e-06	0.000000000000000e+00
381	1	-2.369111613994980e-05	6.391651760798073e-05	-4.692883383863604e-06	0.000000000000000e+00
381	2	-2.547197985419548e-05	6.263156346983315e-05	-1.376210620850507e-05	0.000000000000000e+00
381	3	-2.606615062645054e-05	6.238324971346721e-05	-9.544155674139636e-06	0.000000000000000e+00
382	0	-2.369111613994980e-05	6.391651760798073e-05	-4.692883383863604e-06	0.000000000000000e+00
382	1	-2.383135763403792e-05	6.291880609291058e-05	-1.743857434921274e-06	0.000000000000000e+00
382	2	-2.606615062645054e-05	6.238324971346721e-05	-9.544155674139636e-06	0.000000000000000e+00
382	3	-2.654650824768040e-05	6.211834326155204e-05	-6.372372447576784e-06	0.000000000000000e+00
383	0	-2.383135763403792e-05	6.291880609291058e-05	-1.743857434921274e-06	0.000000000000000e+00
383	1	-2.389372635973737e-05	6.193115941829051e-05	4.495525777237073e-07	0.000000000000000e+00
383	2	-2.654650824768040e-05	6.211834326155204e-05	-6.372372447576784e-06	0.000000000000000e+00
383	3	-2.691334233268889e-05	6.186054211274431e-05	-4.044425874909411e-06	0.000000000000000e+00
384	0	-2.389372635973737e-05	6.193115941829051e-05	4.495525777237073e-07	0.000000000000000e+00
384	1	-2.388832608465909e-05	6.097379189523913e-05	2.006805291625285e-06	0.000000000000000e+00
384	2	-2.691334233268889e-05	6.186054211274431e-05	-4.044425874909411e-06	0.000000000000000e+00
384	3	-2.717168768209692e-05	6.159492370150342e-05	-2.369842919179916e-06	0.000000000000000e+00
385	0	-2.388832608465909e-05	6.097379189523913e-05	2.006805291625285e-06	0.000000000000000e+00
385	1	-2.381749615216656e-05	6.003118390253334e-05	3.017171998312080e-06	0.000000000000000e+00
385	2	-2.717168768209692e-05	6.159492370150342e-05	-2.369842919179916e-06	0.000000000000000e+00
385	3	-2.730524388681929e-05	6.127540455299165e-05	-1.223536851204109e-06	0.000000000000000e+00
386	0	-2.381749615216665e-05	6.003118390253343e-05	3.017171998312128e-06	0.000000000000000e+00
386	1	-2.365179990185542e-05	5.905003672353036e-05	3.578146582047812e-06	0.000000000000000e+00
386	2	-2.730524388681927e-05	6.127540455299164e-05	-1.223536851204123e-06	0.000000000000000e+00
386	3	-2.729152755873910e-05	6.084226787375922e-05	-5.992704552459739e-07	0.000000000000000e+00
387	0	-2.365179990185539e-05	5.905003672353036e-05	3.578146582047812e-06	0.000000000000000e+00
387	1	-2.333392805619970e-05	5.792785597057866e-05	3.864639586469503e-06	0.000000000000000e+00
387	2	-2.729152755873912e-05	6.084226787375925e-05	-5.992704552459604e-07	0.000000000000000e+00
387	3	-2.707743808005002e-05	6.023027484664191e-05	-6.160798862829248e-07	0.000000000000000e+00
388	0	-2.333392805619970e-05	5.792785597057866e-05	3.864639586469503e-06	0.000000000000000e+00
388	1	-2.274205255529410e-05	5.651153554497720e-05	4.101521210097672e-06	0.000000000000000e+00
388	2	-2.707743808005002e-05	6.023027484664191e-05	-6.160798862829248e-07	0.000000000000000e+00
388	3	-2.659282414880784e-05	5.936035947215227e-05	-1.427684454980373e-06	0.000000000000000e+00
389	0	-2.274205255529410e-05	5.651153554497720e-05	4.101521210097672e-06	0.000000000000000e+00
389	1	-2.182459430827568e-05	5.462317514871223e-05	4.619550266545121e-06	0.000000000000000e+00
389	2	-2.659282414880784e-05	5.936035947215227e-05	-1.427684454980373e-06	0.000000000000000e+00
389	3	-2.561490297284172e-05	5.806359765934583e-05	-3.181479192631385e-06	0.000000000000000e+00
390	0	-2.182459430827568e-05	5.462317514871223e-05	4.619550266545121e-06	0.000000000000000e+00
390	1	-2.041629271772477e-05	5.216999889418250e-05	5.750257481600189e-06	0.000000000000000e+00
390	2	-2.561490297284172e-05	5.806359765934583e-05	-3.181479192631385e-06	0.000000000000000e+00
390	3	-2.384896374611124e-05	5.596313099926895e-05	-5.983698150633384e-06	0.000000000000000e+00
391	0	-4.016960161797734e-06	5.247500560937713e-05	-1.071285302984365e-04	0.000000000000000e+00
391	1	-1.092622353392208e-05	5.690108280850019e-05	-8.046266126187120e-05	0.000000000000000e+00
391	2	5.512171932389117e-06	3.392133338345133e-05	-9.430321975499347e-05	0.000000000000000e+00
391	3	-4.745977423517523e-06	4.272758291001116e-05	-7.429087024443199e-05	0.000000000000000e+00
392	0	-1.092622353392206e-05	5.690108280849981e-05	-8.046266126187127e-05	0.000000000000000e+00
392	1	-1.577924053032839e-05	5.970356211989149e-05	-6.071698490536066e-05	0.000000000000000e+00
392	2	-4.745977423517310e-06	4.272758291001095e-05	-7.429087024443204e-05	0.000000000000000e+00
392	3	-1.198836862764519e-05	4.865395055820144e-05	-5.894779113907024e-05	0.000000000000000e+00
393	0	-1.577924053032835e-05	5.970356211989144e-05	-6.071698490536071e-05	0.000000000000000e+00
393	1	-1.922172040066248e-05	6.157324267427949e-05	-4.590494494358014e-05	0.000000000000000e+00
393	2	-1.198836862764513e-05	4.865395055820140e-05	-5.894779113907027e-05	0.000000000000000e+00
393	3	-1.712252451065706e-05	5.269047539339778e-05	-4.706523894912899e-05	0.000000000000000e+00
394	0	-1.922172040066257e-05	6.157324267427977e-05	-4.590494494357996e-05	0.000000000000000e+00
394	1	-2.165154829437150e-05	6.248375445735682e-05	-3.462945452965185e-05	0.000000000000000e+00
394	2	-1.712252451065696e-05	5.269047539339763e-05	-4.706523894912939e-05	0.000000000000000e+00
394	3	-2.079122795200817e-05	5.545404806637196e-05	-3.779021426571999e-05	0.000000000000000e+00
395	0	-2.165154829437148e-05	6.248375445735684e-05	-3.462945452965188e-05	0.000000000000000e+00
395	1	-2.338801820846128e-05	6.278580741767725e-05	-2.590805454007896e-05	0.000000000000000e+00
395	2	-2.079122795200814e-05	5.545404806637201e-05	-3.779021426572007e-05	0.000000000000000e+00
395	3	-2.340416177974650e-05	5.733112789706893e-05	-3.050001887544653e-05	0.000000000000000e+00
396	0	-2.338801820846128e-05	6.278580741767725e-05	-2.590805454007896e-05	0.000000000000000e+00
396	1	-2.457663107999287e-05	6.279828704275381e-05	-1.912745440658650e-05	0.000000000000000e+00
396	2	-2.340416177974650e-05	5.733112789706893e-05	-3.050001887544653e-05	0.000000000000000e+00
396	3	-2.529214904520716e-05	5.855169115358948e-05	-2.467536360815055e-05	0.000000000000000e+00
397	0	-2.457663107999273e-05	6.279828704275361e-05	-1.912745440658659e-05	0.000000000000000e+00
397	1	-2.547197985419550e-05	6.263156346983316e-05	-1.376210620850505e-05	0.000000000000000e+00
397	2	-2.529214904520715e-05	5.855169115358932e-05	-2.467536360815058e-05	0.000000000000000e+00
397	3	-2.661864646729563e-05	5.934230702615968e-05	-2.000091038184997e-05	0.000000000000000e+00
398	0	-2.547197985419543e-05	6.263156346983307e-05	-1.376210620850505e-05	0.000000000000000e+00
398	1	-2.606615062645046e-05	6.238324971346725e-05	-9.544155674139677e-06	0.000000000000000e+00
398	2	-2.661864646729564e-05	5.934230702615972e-05	-2.000091038184991e-05	0.000000000000000e+00
398	3	-2.756673161012927e-05	5.984385985511430e-05	-1.623834122801159e-05	0.000000000000000e+00
399	0	-2.606615062645046e-05	6.238324971346725e-05	-9.544155674139677e-06	0.000000000000000e+00
399	1	-2.654650824768041e-05	6.211834326155207e-05	-6.372372447576784e-06	0.000000000000000e+00
399	2	-2.756673161012927e-05	5.984385985511430e-05	-1.623834122801159e-05	0.000000000000000e+00
399	3	-2.821340432800090e-05	6.010212231241429e-05	-1.303038805176936e-05	0.000000000000000e+00
400	0	-2.654650824768041e-05	6.211834326155207e-05	-6.372372447576784e-06	0.000000000000000e+00
400	1	-2.691334233268886e-05	6.186054211274427e-05	-4.044425874909411e-06	0.000000000000000e+00
400	2	-2.821340432800090e-05	6.010212231241429e-05	-1.303038805176936e-05	0.000000000000000e+00
400	3	-2.863988490078851e-05	6.021427925709125e-05	-1.023912542398524e-05	0.000000000000000e+00
401	0	-2.691334233268886e-05	6.186054211274427e-05	-4.044425874909411e-06	0.000000000000000e+00
401	1	-2.717168768209692e-05	6.159492370150350e-05	-2.369842919179943e-06	0.000000000000000e+00
401	2	-2.863988490078851e-05	6.021427925709125e-05	-1.023912542398524e-05	0.000000000000000e+00
401	3	-2.894349169361184e-05	6.027377542802948e-05	-8.063861678773099e-06	0.000000000000000e+00
402	0	-2.717168768209692e-05	6.159492370150350e-05	-2.369842919179943e-06	0.000000000000000e+00
402	1	-2.730524388681931e-05	6.127540455299154e-05	-1.223536851203999e-06	0.000000000000000e+00
402	2	-2.894349169361184e-05	6.027377542802948e-05	-8.063861678773099e-06	0.000000000000000e+00
402	3	-2.916421499642201e-05	6.037579166369120e-05	-6.604157423565197e-06	0.000000000000000e+00
403	0	-2.730524388681934e-05	6.127540455299169e-05	-1.223536851204053e-06	0.000000000000000e+00
403	1	-2.729152755873917e-05	6.084226787375924e-05	-5.992704552458519e-07	0.000000000000000e+00
403	2	-2.916421499642195e-05	6.037579166369116e-05	-6.604157423565305e-06	0.000000000000000e+00
403	3	-2.931591431157722e-05	6.061554829992631e-05	-5.854924923718674e-06	0.000000000000000e+00
404	0	-2.729152755873922e-05	6.084226787375928e-05	-5.992704552458248e-07	0.000000000000000e+00
404	1	-2.707743808004996e-05	6.023027484664191e-05	-6.160798862830061e-07	0.000000000000000e+00
404	2	-2.931591431157723e-05	6.061554829992635e-05	-5.854924923718647e-06	0.000000000000000e+00
404	3	-2.940253524342990e-05	6.102189464914355e-05	-5.800098164185907e-06	0.000000000000000e+00
405	0	-2.707743808004996e-05	6.023027484664191e-05	-6.160798862830061e-07	0.000000000000000e+00
405	1	-2.659282414880790e-05	5.936035947215230e-05	-1.427684454980317e-06	0.000000000000000e+00
405	2	-2.940253524342990e-05	6.102189464914355e-05	-5.800098164185907e-06	0.000000000000000e+00
