e	gp_n	x	y
318	11	1.742701645681252e+00	2.505585570331302e-01
318	12	1.686532056589688e+00	2.821264320022648e-01
318	13	1.701650086255159e+00	2.846554060302169e-01
318	14	1.721374893114534e+00	2.879550108965614e-01
318	15	1.736492922780005e+00	2.904839849245134e-01
319	0	1.761539959263432e+00	1.599856861841710e-01
319	1	1.776805226567706e+00	1.613721005266991e-01
319	2	1.796722137428204e+00	1.631809840742617e-01
319	3	1.811987404732479e+00	1.645673984167897e-01
319	4	1.757486085170088e+00	1.996524688030493e-01
319	5	1.772716222149144e+00	2.013826301248005e-01
319	6	1.792587297745712e+00	2.036400074856249e-01
319	7	1.807817434724769e+00	2.053701688073762e-01
319	8	1.750786957562094e+00	2.517210303016021e-01
319	9	1.765959040806347e+00	2.539024107428770e-01
319	10	1.785754372491055e+00	2.567485030474341e-01
319	11	1.800926455735308e+00	2.589298834887091e-01
319	12	1.744549429121377e+00	2.918316933061086e-01
319	13	1.759667458786849e+00	2.943606673340607e-01
319	14	1.779392265646224e+00	2.976602722004052e-01
319	15	1.794510295311694e+00	3.001892462283570e-01
320	0	1.820122375066643e+00	1.653062285546786e-01
320	1	1.835387642370917e+00	1.666926428972066e-01
320	2	1.855304553231416e+00	1.685015264447693e-01
320	3	1.870569820535690e+00	1.698879407872973e-01
320	4	1.815933683856888e+00	2.062921841737120e-01
320	5	1.831163820835945e+00	2.080223454954634e-01
320	6	1.851034896432513e+00	2.102797228562877e-01
320	7	1.866265033411570e+00	2.120098841780390e-01
320	8	1.809011767616150e+00	2.600923567571810e-01
320	9	1.824183850860402e+00	2.622737371984559e-01
320	10	1.843979182545110e+00	2.651198295030130e-01
320	11	1.859151265789363e+00	2.673012099442880e-01
320	12	1.802566801653066e+00	3.015369546099523e-01
320	13	1.817684831318538e+00	3.040659286379044e-01
320	14	1.837409638177913e+00	3.073655335042488e-01
320	15	1.852527667843384e+00	3.098945075322008e-01
321	0	1.878704790869855e+00	1.706267709251862e-01
321	1	1.893970058174129e+00	1.720131852677142e-01
321	2	1.913886969034627e+00	1.738220688152768e-01
321	3	1.929152236338902e+00	1.752084831578049e-01
321	4	1.874381282543689e+00	2.129318995443748e-01
321	5	1.889611419522746e+00	2.146620608661261e-01
321	6	1.909482495119313e+00	2.169194382269503e-01
321	7	1.924712632098371e+00	2.186495995487016e-01
321	8	1.867236577670205e+00	2.684636832127599e-01
321	9	1.882408660914458e+00	2.706450636540348e-01
321	10	1.902203992599166e+00	2.734911559585920e-01
321	11	1.917376075843419e+00	2.756725363998669e-01
321	12	1.860584174184757e+00	3.112422159137961e-01
321	13	1.875702203850228e+00	3.137711899417481e-01
321	14	1.895427010709603e+00	3.170707948080926e-01
321	15	1.910545040375073e+00	3.195997688360445e-01
322	0	1.937287206673066e+00	1.759473132956937e-01
322	1	1.952552473977341e+00	1.773337276382218e-01
322	2	1.972469384837840e+00	1.791426111857844e-01
322	3	1.987734652142113e+00	1.805290255283124e-01
322	4	1.932828881230490e+00	2.195716149150375e-01
322	5	1.948059018209547e+00	2.213017762367888e-01
322	6	1.967930093806115e+00	2.235591535976131e-01
322	7	1.983160230785172e+00	2.252893149193644e-01
322	8	1.925461387724261e+00	2.768350096683387e-01
322	9	1.940633470968514e+00	2.790163901096136e-01
322	10	1.960428802653223e+00	2.818624824141708e-01
322	11	1.975600885897476e+00	2.840438628554457e-01
322	12	1.918601546716447e+00	3.209474772176399e-01
322	13	1.933719576381917e+00	3.234764512455918e-01
322	14	1.953444383241293e+00	3.267760561119363e-01
322	15	1.968562412906763e+00	3.293050301398883e-01
323	0	9.882110949130158e-01	1.778312825491327e-01
323	1	1.003296875820069e+00	1.805460099801101e-01
323	2	1.022979607055483e+00	1.840879711639921e-01
323	3	1.038065387962537e+00	1.868026985949695e-01
323	4	9.838181251539472e-01	2.007162917673186e-01
323	5	9.988368440945262e-01	2.037803759672076e-01
323	6	1.018432078191385e+00	2.077781501733075e-01
323	7	1.033450797131964e+00	2.108422343731966e-01
323	8	9.772338582957737e-01	2.306493428618578e-01
323	9	9.921520634819869e-01	2.341703774572811e-01
323	10	1.011616155198823e+00	2.387643443217944e-01
323	11	1.026534360385036e+00	2.422853789172176e-01
323	12	9.715246733967028e-01	2.536236230000687e-01
323	13	9.863557236086509e-01	2.574953771517147e-01
323	14	1.005706102422930e+00	2.625469350953156e-01
323	15	1.020537152634879e+00	2.664186892469616e-01
324	0	1.046104708709460e+00	1.882493962961070e-01
324	1	1.061190489616513e+00	1.909641237270844e-01
324	2	1.080873220851928e+00	1.945060849109665e-01
324	3	1.095959001758981e+00	1.972208123419438e-01
324	4	1.041454380076402e+00	2.124751067999048e-01
324	5	1.056473099016981e+00	2.155391909997938e-01
324	6	1.076068333113840e+00	2.195369652058937e-01
324	7	1.091087052054419e+00	2.226010494057828e-01
324	8	1.034484378829511e+00	2.441617634841171e-01
324	9	1.049402584015724e+00	2.476827980795404e-01
324	10	1.068866675732560e+00	2.522767649440537e-01
324	11	1.083784880918773e+00	2.557977995394770e-01
324	12	1.028440725569034e+00	2.684819747785553e-01
324	13	1.043271775780982e+00	2.723537289302014e-01
324	14	1.062622154595261e+00	2.774052868738022e-01
324	15	1.077453204807209e+00	2.812770410254482e-01
325	0	1.103998322505905e+00	1.986675100430814e-01
325	1	1.119084103412958e+00	2.013822374740588e-01
325	2	1.138766834648372e+00	2.049241986579408e-01
325	3	1.153852615555425e+00	2.076389260889182e-01
325	4	1.099090634998856e+00	2.242339218324909e-01
325	5	1.114109353939435e+00	2.272980060323799e-01
325	6	1.133704588036295e+00	2.312957802384799e-01
325	7	1.148723306976874e+00	2.343598644383689e-01
325	8	1.091734899363249e+00	2.576741841063764e-01
325	9	1.106653104549462e+00	2.611952187017997e-01
325	10	1.126117196266298e+00	2.657891855663130e-01
325	11	1.141035401452511e+00	2.693102201617362e-01
325	12	1.085356777741365e+00	2.833403265570419e-01
325	13	1.100187827953313e+00	2.872120807086880e-01
325	14	1.119538206767592e+00	2.922636386522887e-01
325	15	1.134369256979540e+00	2.961353928039347e-01
326	0	1.161891936302349e+00	2.090856237900558e-01
326	1	1.176977717209402e+00	2.118003512210331e-01
326	2	1.196660448444817e+00	2.153423124049152e-01
326	3	1.211746229351870e+00	2.180570398358926e-01
326	4	1.156726889921311e+00	2.359927368650771e-01
326	5	1.171745608861890e+00	2.390568210649661e-01
326	6	1.191340842958749e+00	2.430545952710660e-01
326	7	1.206359561899328e+00	2.461186794709550e-01
326	8	1.148985419896986e+00	2.711866047286358e-01
326	9	1.163903625083199e+00	2.747076393240590e-01
326	10	1.183367716800036e+00	2.793016061885723e-01
326	11	1.198285921986248e+00	2.828226407839955e-01
326	12	1.142272829913695e+00	2.981986783355284e-01
326	13	1.157103880125644e+00	3.020704324871746e-01
326	14	1.176454258939923e+00	3.071219904307753e-01
326	15	1.191285309151871e+00	3.109937445824215e-01
327	0	1.219785550098794e+00	2.195037375370301e-01
327	1	1.234871331005847e+00	2.222184649680075e-01
327	2	1.254554062241261e+00	2.257604261518895e-01
327	3	1.269639843148314e+00	2.284751535828669e-01
327	4	1.214363144843766e+00	2.477515518976632e-01
327	5	1.229381863784345e+00	2.508156360975522e-01
327	6	1.248977097881204e+00	2.548134103036521e-01
327	7	1.263995816821782e+00	2.578774945035411e-01
327	8	1.206235940430723e+00	2.846990253508949e-01
327	9	1.221154145616937e+00	2.882200599463182e-01
327	10	1.240618237333773e+00	2.928140268108316e-01
327	11	1.255536442519986e+00	2.963350614062547e-01
327	12	1.199188882086027e+00	3.130570301140151e-01
327	13	1.214019932297975e+00	3.169287842656611e-01
327	14	1.233370311112254e+00	3.219803422092617e-01
327	15	1.248201361324202e+00	3.258520963609079e-01
328	0	1.277679163895237e+00	2.299218512840044e-01
328	1	1.292764944802291e+00	2.326365787149818e-01
328	2	1.312447676037705e+00	2.361785398988638e-01
328	3	1.327533456944758e+00	2.388932673298412e-01
328	4	1.271999399766220e+00	2.595103669302494e-01
328	5	1.287018118706799e+00	2.625744511301384e-01
328	6	1.306613352803658e+00	2.665722253362384e-01
328	7	1.321632071744237e+00	2.696363095361273e-01
328	8	1.263486460964460e+00	2.982114459731543e-01
328	9	1.278404666150674e+00	3.017324805685776e-01
328	10	1.297868757867510e+00	3.063264474330907e-01
328	11	1.312786963053723e+00	3.098474820285140e-01
328	12	1.256104934258357e+00	3.279153818925016e-01
328	13	1.270935984470305e+00	3.317871360441476e-01
328	14	1.290286363284585e+00	3.368386939877484e-01
328	15	1.305117413496533e+00	3.407104481393945e-01
329	0	1.335572777691682e+00	2.403399650309788e-01
329	1	1.350658558598735e+00	2.430546924619561e-01
329	2	1.370341289834149e+00	2.465966536458382e-01
329	3	1.385427070741203e+00	2.493113810768156e-01
329	4	1.329635654688675e+00	2.712691819628354e-01
329	5	1.344654373629254e+00	2.743332661627245e-01
329	6	1.364249607726113e+00	2.783310403688246e-01
329	7	1.379268326666692e+00	2.813951245687136e-01
329	8	1.320736981498198e+00	3.117238665954136e-01
329	9	1.335655186684411e+00	3.152449011908368e-01
329	10	1.355119278401248e+00	3.198388680553502e-01
329	11	1.370037483587461e+00	3.233599026507734e-01
329	12	1.313020986430688e+00	3.427737336709882e-01
329	13	1.327852036642636e+00	3.466454878226343e-01
329	14	1.347202415456916e+00	3.516970457662351e-01
329	15	1.362033465668864e+00	3.555687999178812e-01
330	0	1.393466391488126e+00	2.507580787779531e-01
330	1	1.408552172395179e+00	2.534728062089305e-01
330	2	1.428234903630593e+00	2.570147673928126e-01
330	3	1.443320684537647e+00	2.597294948237899e-01
330	4	1.387271909611129e+00	2.830279969954216e-01
330	5	1.402290628551708e+00	2.860920811953107e-01
330	6	1.421885862648567e+00	2.900898554014106e-01
330	7	1.436904581589147e+00	2.931539396012996e-01
330	8	1.377987502031936e+00	3.252362872176729e-01
330	9	1.392905707218149e+00	3.287573218130962e-01
330	10	1.412369798934985e+00	3.333512886776094e-01
330	11	1.427288004121198e+00	3.368723232730326e-01
330	12	1.369937038603019e+00	3.576320854494748e-01
330	13	1.384768088814967e+00	3.615038396011209e-01
330	14	1.404118467629246e+00	3.665553975447215e-01
330	15	1.418949517841195e+00	3.704271516963677e-01
331	0	1.451360005284571e+00	2.611761925249275e-01
331	1	1.466445786191624e+00	2.638909199559049e-01
331	2	1.486128517427038e+00	2.674328811397869e-01
331	3	1.501214298334091e+00	2.701476085707643e-01
331	4	1.444908164533584e+00	2.947868120280078e-01
331	5	1.459926883474163e+00	2.978508962278967e-01
331	6	1.479522117571022e+00	3.018486704339967e-01
331	7	1.494540836511601e+00	3.049127546338857e-01
331	8	1.435238022565673e+00	3.387487078399322e-01
331	9	1.450156227751886e+00	3.422697424353555e-01
331	10	1.469620319468722e+00	3.468637092998687e-01
331	11	1.484538524654935e+00	3.503847438952919e-01
331	12	1.426853090775350e+00	3.724904372279614e-01
331	13	1.441684140987298e+00	3.763621913796074e-01
331	14	1.461034519801577e+00	3.814137493232083e-01
331	15	1.475865570013525e+00	3.852855034748541e-01
332	0	1.509253619081015e+00	2.715943062719018e-01
332	1	1.524339399988069e+00	2.743090337028792e-01
332	2	1.544022131223483e+00	2.778509948867613e-01
332	3	1.559107912130536e+00	2.805657223177386e-01
332	4	1.502544419456038e+00	3.065456270605939e-01
332	5	1.517563138396618e+00	3.096097112604829e-01
332	6	1.537158372493477e+00	3.136074854665830e-01
332	7	1.552177091434056e+00	3.166715696664720e-01
332	8	1.492488543099411e+00	3.522611284621915e-01
332	9	1.507406748285623e+00	3.557821630576147e-01
332	10	1.526870840002460e+00	3.603761299221281e-01
332	11	1.541789045188673e+00	3.638971645175514e-01
332	12	1.483769142947681e+00	3.873487890064479e-01
332	13	1.498600193159629e+00	3.912205431580941e-01
332	14	1.517950571973908e+00	3.962721011016948e-01
332	15	1.532781622185856e+00	4.001438552533408e-01
333	0	1.567147232877459e+00	2.820124200188762e-01
333	1	1.582233013784513e+00	2.847271474498536e-01
333	2	1.601915745019927e+00	2.882691086337356e-01
333	3	1.617001525926980e+00	2.909838360647130e-01
333	4	1.560180674378494e+00	3.183044420931802e-01
333	5	1.575199393319072e+00	3.213685262930692e-01
333	6	1.594794627415931e+00	3.253663004991691e-01
333	7	1.609813346356510e+00	3.284303846990581e-01
333	8	1.549739063633148e+00	3.657735490844508e-01
333	9	1.564657268819361e+00	3.692945836798742e-01
333	10	1.584121360536197e+00	3.738885505443873e-01
333	11	1.599039565722410e+00	3.774095851398105e-01
333	12	1.540685195120012e+00	4.022071407849346e-01
333	13	1.555516245331960e+00	4.060788949365806e-01
333	14	1.574866624146239e+00	4.111304528801814e-01
333	15	1.589697674358187e+00	4.150022070318274e-01
334	0	1.625040846673904e+00	2.924305337658505e-01
334	1	1.640126627580957e+00	2.951452611968278e-01
334	2	1.659809358816371e+00	2.986872223807099e-01
334	3	1.674895139723424e+00	3.014019498116873e-01
334	4	1.617816929300948e+00	3.300632571257662e-01
334	5	1.632835648241527e+00	3.331273413256554e-01
334	6	1.652430882338386e+00	3.371251155317552e-01
334	7	1.667449601278965e+00	3.401891997316442e-01
334	8	1.606989584166885e+00	3.792859697067100e-01
334	9	1.621907789353098e+00	3.828070043021333e-01
334	10	1.641371881069935e+00	3.874009711666466e-01
334	11	1.656290086256148e+00	3.909220057620699e-01
334	12	1.597601247292343e+00	4.170654925634211e-01
334	13	1.612432297504291e+00	4.209372467150672e-01
334	14	1.631782676318570e+00	4.259888046586680e-01
334	15	1.646613726530519e+00	4.298605588103139e-01
335	0	1.682934460470348e+00	3.028486475128248e-01
335	1	1.698020241377401e+00	3.055633749438021e-01
335	2	1.717702972612815e+00	3.091053361276843e-01
335	3	1.732788753519869e+00	3.118200635586617e-01
335	4	1.675453184223403e+00	3.418220721583525e-01
335	5	1.690471903163982e+00	3.448861563582414e-01
335	6	1.710067137260841e+00	3.488839305643413e-01
335	7	1.725085856201420e+00	3.519480147642303e-01
335	8	1.664240104700622e+00	3.927983903289694e-01
335	9	1.679158309886836e+00	3.963194249243927e-01
335	10	1.698622401603672e+00	4.009133917889059e-01
335	11	1.713540606789885e+00	4.044344263843291e-01
335	12	1.654517299464674e+00	4.319238443419078e-01
335	13	1.669348349676622e+00	4.357955984935536e-01
335	14	1.688698728490901e+00	4.408471564371544e-01
335	15	1.703529778702850e+00	4.447189105888005e-01
336	0	1.740828074266793e+00	3.132667612597992e-01
336	1	1.755913855173846e+00	3.159814886907765e-01
336	2	1.775596586409260e+00	3.195234498746586e-01
336	3	1.790682367316313e+00	3.222381773056359e-01
336	4	1.733089439145857e+00	3.535808871909384e-01
336	5	1.748108158086436e+00	3.566449713908274e-01
336	6	1.767703392183295e+00	3.606427455969275e-01
336	7	1.782722111123874e+00	3.637068297968165e-01
336	8	1.721490625234360e+00	4.063108109512285e-01
336	9	1.736408830420573e+00	4.098318455466519e-01
336	10	1.755872922137410e+00	4.144258124111653e-01
336	11	1.770791127323622e+00	4.179468470065885e-01
336	12	1.711433351637004e+00	4.467821961203942e-01
336	13	1.726264401848952e+00	4.506539502720402e-01
336	14	1.745614780663232e+00	4.557055082156410e-01
336	15	1.760445830875180e+00	4.595772623672874e-01
337	0	1.798721688063237e+00	3.236848750067736e-01
337	1	1.813807468970291e+00	3.263996024377509e-01
337	2	1.833490200205704e+00	3.299415636216330e-01
337	3	1.848575981112757e+00	3.326562910526105e-01
337	4	1.790725694068312e+00	3.653397022235246e-01
337	5	1.805744413008891e+00	3.684037864234138e-01
337	6	1.825339647105750e+00	3.724015606295136e-01
337	7	1.840358366046329e+00	3.754656448294027e-01
337	8	1.778741145768097e+00	4.198232315734879e-01
337	9	1.793659350954311e+00	4.233442661689111e-01
337	10	1.813123442671147e+00	4.279382330334245e-01
337	11	1.828041647857360e+00	4.314592676288478e-01
337	12	1.768349403809335e+00	4.616405478988809e-01
337	13	1.783180454021283e+00	4.655123020505269e-01
337	14	1.802530832835563e+00	4.705638599941276e-01
337	15	1.817361883047511e+00	4.744356141457737e-01
338	0	1.856615301859681e+00	3.341029887537479e-01
338	1	1.871701082766735e+00	3.368177161847253e-01
338	2	1.891383814002149e+00	3.403596773686073e-01
338	3	1.906469594909202e+00	3.430744047995847e-01
338	4	1.848361948990767e+00	3.770985172561109e-01
338	5	1.863380667931345e+00	3.801626014559999e-01
338	6	1.882975902028205e+00	3.841603756620999e-01
338	7	1.897994620968784e+00	3.872244598619888e-01
338	8	1.835991666301835e+00	4.333356521957474e-01
338	9	1.850909871488048e+00	4.368566867911706e-01
338	10	1.870373963204885e+00	4.414506536556839e-01
338	11	1.885292168391097e+00	4.449716882511071e-01
338	12	1.825265455981666e+00	4.764988996773674e-01
338	13	1.840096506193615e+00	4.803706538290134e-01
338	14	1.859446885007894e+00	4.854222117726142e-01
338	15	1.874277935219842e+00	4.892939659242603e-01
339	0	1.914508915656126e+00	3.445211025007224e-01
339	1	1.929594696563179e+00	3.472358299316996e-01
339	2	1.949277427798593e+00	3.507777911155818e-01
339	3	1.964363208705646e+00	3.534925185465592e-01
339	4	1.905998203913221e+00	3.888573322886970e-01
339	5	1.921016922853800e+00	3.919214164885859e-01
339	6	1.940612156950659e+00	3.959191906946858e-01
339	7	1.955630875891238e+00	3.989832748945749e-01
339	8	1.893242186835572e+00	4.468480728180066e-01
339	9	1.908160392021786e+00	4.503691074134298e-01
339	10	1.927624483738622e+00	4.549630742779431e-01
339	11	1.942542688924834e+00	4.584841088733664e-01
339	12	1.882181508153998e+00	4.913572514558541e-01
339	13	1.897012558365945e+00	4.952290056075001e-01
339	14	1.916362937180225e+00	5.002805635511008e-01
339	15	1.931193987392173e+00	5.041523177027469e-01
340	0	9.682448435053480e-01	2.658703747835680e-01
340	1	9.830258246628119e-01	2.699290847538443e-01
340	2	1.002310877343250e+00	2.752245678315609e-01
340	3	1.017091858500714e+00	2.792832778018371e-01
340	4	9.616412326836784e-01	2.888447208533793e-01
340	5	9.763214047867165e-01	2.932541513863733e-01
340	6	9.954749298030195e-01	2.990072268563726e-01
340	7	1.010155101906058e+00	3.034166573893667e-01
340	8	9.521379327605491e-01	3.187765520873814e-01
340	9	9.666730298879344e-01	3.236429143938270e-01
340	10	9.856372725745820e-01	3.299921582256219e-01
340	11	1.000172369701968e+00	3.348585205320677e-01
340	12	9.441692525757225e-01	3.416570731784310e-01
340	13	9.585827018446640e-01	3.468727237391734e-01
340	14	9.773882280473682e-01	3.536776912007473e-01
